ano_campeonato,rodada,estadio,publico,publico_max,publico_medio_mandante,colocacao_mandante,colocacao_visitante,time_mandante,time_visitante,gols_mandante,gols_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,resultado_mandante,resultado_ultimo_jogo_mandante,saldo_gols_ultimo_jogo_mandante,sequencia_vitoria_mandante,sequencia_derrota_mandante,resultado_ultimo_jogo_visitante,saldo_gols_ultimo_jogo_visitante,sequencia_vitoria_visitante,sequencia_derrota_visitante
2017,29,Estádio Luso Brasileiro,8282.0,20000.0,16931.4,6.0,10.0,Flamengo,EC Bahia,4.0,1.0,26600000.0,10400000.0,1,1.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0
2017,29,Estádio Manoel Barradas,8311.0,35632.0,9506.066666666668,15.0,12.0,EC Vitória,Atlético-PR,2.0,3.0,9850000.0,19000000.0,-1,-0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2017,29,Estádio Raimundo Sampaio,11927.0,23018.0,15902.066666666668,9.0,17.0,Atlético-MG,Chapecoense,2.0,3.0,34250000.0,15900000.0,-1,-0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,2.0
2017,29,Estádio Aderbal Ramos da Silva,5156.0,17800.0,7385.466666666666,18.0,7.0,Avaí FC,Botafogo,1.0,1.0,5850000.0,8750000.0,0,-1.0,-1.0,0.0,3.0,-1.0,-1.0,0.0,1.0
2017,29,Estádio Jornalista Mário Filho,22999.0,82238.0,15325.133333333333,11.0,13.0,Fluminense,São Paulo,3.0,1.0,22800000.0,31000000.0,1,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
2017,29,Estádio Adelmar da Costa Carvalho,16377.0,35000.0,14722.733333333334,14.0,3.0,Sport Recife,Santos FC,1.0,1.0,18050000.0,24500000.0,0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
2017,29,Estádio Major Antônio Couto Pereira,6470.0,37182.0,13084.533333333333,19.0,5.0,Coritiba FC,Cruzeiro,1.0,0.0,13000000.0,23250000.0,1,-1.0,-1.0,0.0,2.0,1.0,1.0,8.0,0.0
2017,29,Estádio Municipal Paulo Machado de Carvalho,17778.0,37730.0,30642.666666666668,4.0,16.0,Palmeiras,Ponte Preta,2.0,0.0,26250000.0,9350000.0,1,1.0,2.0,2.0,0.0,-1.0,-1.0,0.0,1.0
2017,30,Arena Condá,10010.0,22600.0,10044.933333333332,14.0,9.0,Chapecoense,Fluminense,2.0,0.0,15900000.0,15800000.0,1,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
2017,30,Arena Fonte Nova,31185.0,55000.0,20190.666666666668,12.0,16.0,EC Bahia,EC Vitória,2.0,1.0,11600000.0,10600000.0,1,-1.0,-3.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2017,30,Arena da Baixada,10407.0,42372.0,15288.066666666668,10.0,13.0,Atlético-PR,Sport Recife,2.0,1.0,17550000.0,20800000.0,1,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
2017,30,Arena do Grêmio,18388.0,60540.0,22421.266666666666,2.0,3.0,Grêmio,Palmeiras,1.0,3.0,21950000.0,25800000.0,-1,-0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0
2017,30,Estádio Urbano Caldeira,4245.0,20120.0,13705.266666666666,4.0,20.0,Santos FC,Atlético-GO,1.0,0.0,26500000.0,8150000.0,1,-0.0,0.0,5.0,0.0,-1.0,-1.0,0.0,2.0
2017,30,Estádio Moisés Lucarelli,4009.0,19728.0,5807.466666666666,17.0,19.0,Ponte Preta,Avaí FC,1.0,2.0,13950000.0,5850000.0,-1,-1.0,-2.0,0.0,2.0,0.0,0.0,1.0,0.0
2017,30,Estádio Jornalista Mário Filho,30351.0,78838.0,13070.066666666668,8.0,18.0,Vasco da Gama,Coritiba FC,1.0,1.0,12700000.0,12600000.0,0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0
2017,30,Estádio Olímpico Nilton Santos,8466.0,46931.0,11477.6,7.0,1.0,Botafogo,Corinthians,2.0,1.0,10650000.0,23500000.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017,30,Estádio Governador Magalhães Pinto,35921.0,57483.0,18152.6,5.0,11.0,Cruzeiro,Atlético-MG,1.0,3.0,27000000.0,30000000.0,-1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2017,30,Estádio Municipal Paulo Machado de Carvalho,32965.0,37730.0,34769.13333333333,15.0,6.0,São Paulo,Flamengo,2.0,0.0,35950000.0,33350000.0,1,-1.0,-2.0,0.0,1.0,1.0,3.0,3.0,0.0
2017,31,Allianz Parque,37961.0,43600.0,31100.0625,2.0,5.0,Palmeiras,Cruzeiro,2.0,2.0,30500000.0,27000000.0,0,1.0,2.0,4.0,0.0,-1.0,-2.0,0.0,2.0
2017,31,Arena da Baixada,10529.0,42372.0,14990.625,9.0,13.0,Atlético-PR,Chapecoense,0.0,0.0,20050000.0,15900000.0,0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
2017,31,Estádio Manoel Barradas,13686.0,35632.0,9767.3125,17.0,20.0,EC Vitória,Atlético-GO,1.0,1.0,10600000.0,8050000.0,0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.0,3.0
2017,31,Estádio Raimundo Sampaio,17086.0,23018.0,15976.0625,10.0,6.0,Atlético-MG,Botafogo,0.0,0.0,32250000.0,9000000.0,0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0
2017,31,Estádio Moisés Lucarelli,13121.0,19728.0,6264.5625,18.0,1.0,Ponte Preta,Corinthians,1.0,0.0,14200000.0,22500000.0,1,-1.0,-1.0,0.0,3.0,-1.0,-1.0,0.0,1.0
2017,31,Estádio Aderbal Ramos da Silva,9880.0,17800.0,7541.375,16.0,4.0,Avaí FC,Grêmio,2.0,2.0,5850000.0,11300000.0,0,1.0,1.0,2.0,0.0,-1.0,-2.0,0.0,1.0
2017,31,Estádio Jornalista Mário Filho,24800.0,78838.0,17423.1875,7.0,8.0,Flamengo,Vasco da Gama,0.0,0.0,34700000.0,13700000.0,0,-1.0,-2.0,0.0,1.0,0.0,0.0,6.0,0.0
2017,31,Estádio Jornalista Mário Filho,12841.0,82238.0,15169.875,11.0,12.0,Fluminense,EC Bahia,1.0,1.0,22800000.0,12500000.0,0,-1.0,-2.0,0.0,1.0,1.0,1.0,1.0,0.0
2017,31,Estádio Adelmar da Costa Carvalho,9982.0,35000.0,14426.4375,15.0,19.0,Sport Recife,Coritiba FC,3.0,4.0,21800000.0,13250000.0,-1,-1.0,-1.0,0.0,1.0,-0.0,0.0,2.0,0.0
2017,31,Estádio Municipal Paulo Machado de Carvalho,40004.0,40500.0,35096.3125,14.0,3.0,São Paulo,Santos FC,2.0,1.0,35950000.0,27500000.0,1,1.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0
2017,32,Arena Condá,10654.0,22600.0,10083.0,14.0,15.0,Chapecoense,Sport Recife,1.0,1.0,12650000.0,19300000.0,0,-0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,2.0
2017,32,Arena Fonte Nova,20539.0,55000.0,20212.4375,13.0,17.0,EC Bahia,Ponte Preta,2.0,0.0,12000000.0,14350000.0,1,-0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
2017,32,Arena do Grêmio,19963.0,60540.0,22267.625,4.0,7.0,Grêmio,Flamengo,3.0,1.0,40400000.0,29750000.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017,32,Neo Química Arena,46493.0,49205.0,39182.6875,1.0,2.0,Corinthians,Palmeiras,3.0,2.0,31750000.0,35250000.0,1,-1.0,-1.0,0.0,2.0,0.0,0.0,5.0,0.0
2017,32,Estádio Serra Dourada,17697.0,50049.0,6607.0,20.0,11.0,Atlético-GO,São Paulo,0.0,1.0,7800000.0,35950000.0,-1,-0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
2017,32,Estádio Urbano Caldeira,11418.0,20120.0,13562.3125,3.0,10.0,Santos FC,Atlético-MG,3.0,1.0,29500000.0,32750000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0
2017,32,Estádio Jornalista Mário Filho,15811.0,78838.0,13241.375,8.0,19.0,Vasco da Gama,EC Vitória,1.0,1.0,14350000.0,14350000.0,0,-0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
2017,32,Estádio Olímpico Nilton Santos,11776.0,46931.0,11496.25,6.0,12.0,Botafogo,Fluminense,1.0,2.0,13350000.0,21150000.0,-1,-0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2017,32,Estádio Governador Magalhães Pinto,10845.0,57483.0,17695.875,5.0,9.0,Cruzeiro,Atlético-PR,1.0,0.0,28500000.0,18050000.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2017,32,Estádio Major Antônio Couto Pereira,20068.0,37182.0,13521.0,16.0,18.0,Coritiba FC,Avaí FC,4.0,0.0,12600000.0,7300000.0,1,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
2017,33,Arena da Baixada,19394.0,42372.0,15249.64705882353,12.0,1.0,Atlético-PR,Corinthians,0.0,1.0,18750000.0,31750000.0,-1,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0
2017,33,Estádio Luso Brasileiro,7111.0,20000.0,16816.58823529412,7.0,5.0,Flamengo,Cruzeiro,2.0,0.0,28750000.0,24000000.0,1,-1.0,-2.0,0.0,1.0,1.0,1.0,2.0,0.0
2017,33,Estádio Manoel Barradas,15514.0,35632.0,10105.35294117647,17.0,4.0,EC Vitória,Palmeiras,3.0,1.0,12550000.0,25500000.0,1,-0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,1.0
2017,33,Estádio Urbano Caldeira,7841.0,20120.0,13225.764705882353,2.0,8.0,Santos FC,Vasco da Gama,1.0,2.0,29500000.0,13800000.0,-1,1.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0
2017,33,Estádio Raimundo Sampaio,8204.0,23018.0,15518.882352941177,13.0,20.0,Atlético-MG,Atlético-GO,3.0,2.0,35500000.0,6100000.0,1,-1.0,-2.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2017,33,Estádio Moisés Lucarelli,6226.0,19728.0,6262.294117647059,18.0,3.0,Ponte Preta,Grêmio,0.0,1.0,14400000.0,18700000.0,-1,-1.0,-2.0,0.0,1.0,1.0,2.0,2.0,0.0
2017,33,Estádio Aderbal Ramos da Silva,4412.0,17800.0,7357.294117647059,19.0,10.0,Avaí FC,EC Bahia,1.0,2.0,6850000.0,12100000.0,-1,-1.0,-4.0,0.0,1.0,1.0,2.0,3.0,0.0
2017,33,Estádio Jornalista Mário Filho,10908.0,82238.0,14919.176470588236,11.0,15.0,Fluminense,Coritiba FC,2.0,2.0,23150000.0,13750000.0,0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,0.0
2017,33,Estádio Adelmar da Costa Carvalho,24119.0,35000.0,14996.588235294117,16.0,6.0,Sport Recife,Botafogo,1.0,2.0,17550000.0,13350000.0,-1,-0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2017,33,Estádio Municipal Paulo Machado de Carvalho,35037.0,37730.0,35092.82352941176,9.0,14.0,São Paulo,Chapecoense,2.0,2.0,32950000.0,11550000.0,0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0
2017,34,Arena Condá,11301.0,22600.0,10154.64705882353,14.0,3.0,Chapecoense,Santos FC,2.0,0.0,15900000.0,27500000.0,1,-0.0,0.0,5.0,0.0,-1.0,-1.0,0.0,1.0
2017,34,Allianz Parque,27831.0,43600.0,30907.764705882353,4.0,7.0,Palmeiras,Flamengo,2.0,0.0,27750000.0,28750000.0,1,-1.0,-2.0,0.0,2.0,1.0,2.0,1.0,0.0
2017,34,Arena Fonte Nova,29769.0,55000.0,20774.58823529412,9.0,10.0,EC Bahia,Atlético-MG,2.0,2.0,12100000.0,21600000.0,0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0
2017,34,Neo Química Arena,42732.0,49205.0,39391.470588235294,1.0,19.0,Corinthians,Avaí FC,1.0,0.0,28100000.0,6900000.0,1,1.0,1.0,2.0,0.0,-1.0,-1.0,0.0,2.0
2017,34,Estádio Alfredo Jaconi,14021.0,19248.0,21782.529411764706,2.0,16.0,Grêmio,EC Vitória,1.0,1.0,38350000.0,13050000.0,0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0
2017,34,Estádio São Januário,16439.0,24584.0,13429.470588235294,8.0,11.0,Vasco da Gama,São Paulo,1.0,1.0,13950000.0,36450000.0,0,1.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0
2017,34,Estádio Olímpico Nilton Santos,8399.0,46931.0,11314.058823529413,5.0,13.0,Botafogo,Atlético-PR,0.0,1.0,12600000.0,20800000.0,-1,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,2.0
2017,34,Estádio Governador Magalhães Pinto,8644.0,57483.0,17163.41176470588,6.0,12.0,Cruzeiro,Fluminense,3.0,1.0,19750000.0,23650000.0,1,-1.0,-2.0,0.0,1.0,0.0,0.0,3.0,0.0
2017,34,Estádio Major Antônio Couto Pereira,20596.0,37182.0,13937.176470588236,15.0,18.0,Coritiba FC,Ponte Preta,1.0,1.0,13750000.0,11600000.0,0,-0.0,0.0,5.0,0.0,-1.0,-1.0,0.0,2.0
2017,34,Estádio Olímpico Pedro Ludovico Teixeira,338.0,13500.0,6238.235294117647,20.0,17.0,Atlético-GO,Sport Recife,2.0,0.0,5900000.0,17050000.0,1,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.0,1.0
2017,35,Arena Condá,7546.0,22600.0,10009.722222222223,13.0,16.0,Chapecoense,EC Vitória,2.0,1.0,15900000.0,12300000.0,1,1.0,2.0,6.0,0.0,-0.0,0.0,4.0,0.0
2017,35,Allianz Parque,18744.0,43600.0,30232.0,3.0,17.0,Palmeiras,Sport Recife,5.0,1.0,31750000.0,17700000.0,1,1.0,2.0,1.0,0.0,-1.0,-2.0,0.0,2.0
2017,35,Arena Fonte Nova,22896.0,55000.0,20892.444444444445,9.0,4.0,EC Bahia,Santos FC,3.0,1.0,12100000.0,29750000.0,1,0.0,0.0,5.0,0.0,-1.0,-2.0,0.0,2.0
2017,35,Arena do Grêmio,22644.0,60540.0,21830.38888888889,2.0,11.0,Grêmio,São Paulo,1.0,0.0,42200000.0,35450000.0,1,0.0,0.0,4.0,0.0,-0.0,0.0,5.0,0.0
2017,35,Neo Química Arena,46189.0,49205.0,39769.11111111111,1.0,14.0,Corinthians,Fluminense,3.0,1.0,27350000.0,25600000.0,1,1.0,1.0,3.0,0.0,-1.0,-2.0,0.0,1.0
2017,35,Estádio São Januário,11486.0,24584.0,13321.5,8.0,10.0,Vasco da Gama,Atlético-MG,1.0,1.0,13650000.0,32000000.0,0,0.0,0.0,10.0,0.0,-0.0,0.0,2.0,0.0
2017,35,Estádio Moisés Lucarelli,5997.0,19728.0,6247.555555555556,18.0,12.0,Ponte Preta,Atlético-PR,2.0,1.0,11600000.0,18800000.0,1,-0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2017,35,Estádio Olímpico Nilton Santos,10118.0,46931.0,11247.611111111111,6.0,20.0,Botafogo,Atlético-GO,1.0,2.0,11600000.0,6450000.0,-1,-1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0
2017,35,Estádio Governador Magalhães Pinto,9259.0,57483.0,16724.277777777777,5.0,19.0,Cruzeiro,Avaí FC,2.0,2.0,21400000.0,7000000.0,0,1.0,2.0,1.0,0.0,-1.0,-1.0,0.0,3.0
2017,35,Estádio Major Antônio Couto Pereira,15820.0,37182.0,14041.777777777777,15.0,7.0,Coritiba FC,Flamengo,1.0,0.0,15500000.0,30500000.0,1,0.0,0.0,6.0,0.0,-1.0,-2.0,0.0,1.0
2017,36,Arena da Baixada,9991.0,42372.0,14957.5,13.0,8.0,Atlético-PR,Vasco da Gama,3.0,1.0,20000000.0,15800000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,11.0,0.0
2017,36,Estádio Luso Brasileiro,13491.0,20000.0,16631.833333333332,7.0,1.0,Flamengo,Corinthians,3.0,0.0,26750000.0,20000000.0,1,-1.0,-1.0,0.0,2.0,1.0,2.0,4.0,0.0
2017,36,Estádio Manoel Barradas,14315.0,35632.0,10339.222222222223,16.0,5.0,EC Vitória,Cruzeiro,1.0,1.0,12550000.0,23400000.0,0,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0
2017,36,Estádio Urbano Caldeira,4206.0,20120.0,12724.666666666666,4.0,2.0,Santos FC,Grêmio,1.0,0.0,21000000.0,5300000.0,1,-1.0,-2.0,0.0,3.0,1.0,1.0,5.0,0.0
2017,36,Estádio Raimundo Sampaio,19719.0,23018.0,15752.222222222223,10.0,15.0,Atlético-MG,Coritiba FC,3.0,0.0,28850000.0,12850000.0,1,-0.0,0.0,3.0,0.0,1.0,1.0,7.0,0.0
2017,36,Estádio Aderbal Ramos da Silva,11082.0,17800.0,7564.222222222223,19.0,3.0,Avaí FC,Palmeiras,2.0,1.0,5600000.0,40500000.0,1,-0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0
2017,36,Estádio Jornalista Mário Filho,17606.0,82238.0,15068.444444444445,14.0,17.0,Fluminense,Ponte Preta,2.0,0.0,23250000.0,11150000.0,1,-1.0,-2.0,0.0,2.0,1.0,1.0,2.0,0.0
2017,36,Estádio Adelmar da Costa Carvalho,14697.0,35000.0,14979.944444444445,18.0,9.0,Sport Recife,EC Bahia,1.0,0.0,17700000.0,14100000.0,1,-1.0,-4.0,0.0,3.0,1.0,2.0,6.0,0.0
2017,36,Estádio Olímpico Pedro Ludovico Teixeira,2280.0,13500.0,6018.333333333333,20.0,11.0,Atlético-GO,Chapecoense,1.0,1.0,6450000.0,13650000.0,0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0
2017,36,Estádio Municipal Paulo Machado de Carvalho,25771.0,37730.0,34574.944444444445,12.0,6.0,São Paulo,Botafogo,0.0,0.0,31550000.0,13300000.0,0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,2.0
2017,37,Allianz Parque,23562.0,43600.0,29880.947368421053,3.0,7.0,Palmeiras,Botafogo,2.0,0.0,30750000.0,12300000.0,1,-1.0,-1.0,0.0,1.0,-0.0,0.0,1.0,0.0
2017,37,Arena Fonte Nova,35437.0,55000.0,21657.947368421053,10.0,12.0,EC Bahia,Chapecoense,0.0,1.0,12350000.0,16650000.0,-1,-1.0,-1.0,0.0,1.0,-0.0,0.0,8.0,0.0
2017,37,Arena do Grêmio,8259.0,60540.0,21116.105263157893,2.0,20.0,Grêmio,Atlético-GO,1.0,1.0,5000000.0,6450000.0,0,-1.0,-1.0,0.0,1.0,0.0,0.0,3.0,0.0
2017,37,Neo Química Arena,46369.0,49205.0,40116.47368421053,1.0,8.0,Corinthians,Atlético-MG,2.0,2.0,31250000.0,28850000.0,0,-1.0,-3.0,0.0,1.0,1.0,3.0,4.0,0.0
2017,37,Estádio Luso Brasileiro,15456.0,20000.0,16569.947368421053,6.0,4.0,Flamengo,Santos FC,1.0,2.0,29000000.0,19250000.0,-1,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2017,37,Estádio Moisés Lucarelli,12862.0,19728.0,6595.684210526316,17.0,16.0,Ponte Preta,EC Vitória,2.0,3.0,10650000.0,15300000.0,-1,-1.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,37,Estádio Aderbal Ramos da Silva,13394.0,17800.0,7871.0526315789475,19.0,11.0,Avaí FC,Atlético-PR,1.0,0.0,5300000.0,19550000.0,1,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0
2017,37,Estádio Jornalista Mário Filho,12819.0,82238.0,14950.052631578947,13.0,18.0,Fluminense,Sport Recife,1.0,2.0,23250000.0,17700000.0,-1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
2017,37,Estádio Governador Magalhães Pinto,14930.0,57483.0,16629.842105263157,5.0,9.0,Cruzeiro,Vasco da Gama,0.0,1.0,29250000.0,15950000.0,-1,-0.0,0.0,3.0,0.0,-1.0,-2.0,0.0,1.0
2017,37,Estádio Major Antônio Couto Pereira,38059.0,38500.0,15305.842105263158,15.0,14.0,Coritiba FC,São Paulo,1.0,2.0,14500000.0,24950000.0,-1,-1.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,38,Arena Condá,12913.0,22600.0,10162.526315789473,10.0,16.0,Chapecoense,Coritiba FC,2.0,1.0,15000000.0,11750000.0,1,1.0,1.0,9.0,0.0,-1.0,-1.0,0.0,2.0
2017,38,Arena da Baixada,12879.0,42372.0,14848.105263157895,13.0,2.0,Atlético-PR,Palmeiras,3.0,0.0,15800000.0,34750000.0,1,-1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0
2017,38,Estádio São Januário,22076.0,24584.0,13782.263157894737,7.0,19.0,Vasco da Gama,Ponte Preta,2.0,1.0,15650000.0,10700000.0,1,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,2.0
2017,38,Estádio Manoel Barradas,30140.0,35632.0,11381.368421052632,15.0,6.0,EC Vitória,Flamengo,1.0,2.0,14550000.0,24250000.0,-1,1.0,1.0,2.0,0.0,-1.0,-1.0,0.0,1.0
2017,38,Estádio Urbano Caldeira,7539.0,20120.0,12451.736842105263,4.0,18.0,Santos FC,Avaí FC,1.0,1.0,19750000.0,6200000.0,0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0
2017,38,Estádio Raimundo Sampaio,19116.0,23018.0,15929.263157894737,9.0,3.0,Atlético-MG,Grêmio,4.0,3.0,28000000.0,600000.0,1,-0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2017,38,Estádio Olímpico Nilton Santos,18354.0,46931.0,11621.631578947368,8.0,5.0,Botafogo,Cruzeiro,2.0,2.0,11650000.0,27500000.0,0,-1.0,-2.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2017,38,Estádio Cícero Pompeu de Toledo,60485.0,67428.0,35938.63157894737,12.0,11.0,São Paulo,EC Bahia,1.0,1.0,27800000.0,12250000.0,0,1.0,1.0,2.0,0.0,-1.0,-1.0,0.0,2.0
2017,38,Estádio Adelmar da Costa Carvalho,29977.0,35000.0,15769.263157894737,17.0,1.0,Sport Recife,Corinthians,1.0,0.0,17700000.0,18500000.0,1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
2017,38,Estádio Olímpico Pedro Ludovico Teixeira,2996.0,13500.0,5859.263157894737,20.0,14.0,Atlético-GO,Fluminense,1.0,1.0,6250000.0,25850000.0,0,-0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,1.0
2018,1,Estádio São Januário,7197.0,24584.0,7197.0,6.0,13.0,Vasco da Gama,Atlético-MG,2.0,1.0,12950000.0,21850000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Estádio Manoel Barradas,13142.0,35632.0,13142.0,10.0,9.0,EC Vitória,Flamengo,2.0,2.0,8080000.0,55000000.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Neo Química Arena,28777.0,49205.0,28777.0,5.0,14.0,Corinthians,Fluminense,2.0,1.0,29300000.0,8750000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Estádio Olímpico Nilton Santos,8033.0,46931.0,8033.0,12.0,11.0,Botafogo,Palmeiras,1.0,1.0,11600000.0,36350000.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Estádio Municipal Paulo Machado de Carvalho,15513.0,37730.0,15513.0,3.0,18.0,Santos FC,Ceará SC,2.0,0.0,26900000.0,7430000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Estádio Cícero Pompeu de Toledo,11327.0,67428.0,11327.0,8.0,16.0,São Paulo,Paraná,1.0,0.0,26500000.0,4750000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Arena da Baixada,9258.0,42372.0,9258.0,1.0,20.0,Atlético-PR,Chapecoense,5.0,1.0,13000000.0,15500000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Estádio Governador Magalhães Pinto,19285.0,57483.0,19285.0,15.0,7.0,Cruzeiro,Grêmio,0.0,1.0,28000000.0,40000000.0,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Estádio Raimundo Sampaio,8662.0,25000.0,8662.0,2.0,19.0,América-MG,Sport Recife,3.0,0.0,7300000.0,9100000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,1,Estádio Beira-Rio,22235.0,56000.0,22235.0,4.0,17.0,Internacional,EC Bahia,2.0,0.0,22750000.0,12200000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,2,Estádio Jornalista Mário Filho,10018.0,82238.0,10018.0,14.0,15.0,Fluminense,Cruzeiro,1.0,0.0,10550000.0,24000000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2018,2,Arena Condá,8675.0,22600.0,8675.0,20.0,6.0,Chapecoense,Vasco da Gama,1.0,1.0,15350000.0,13050000.0,0,-1.0,-4.0,0.0,1.0,1.0,1.0,2.0,0.0
2018,2,Estádio Municipal Paulo Machado de Carvalho,25504.0,37730.0,25504.0,11.0,4.0,Palmeiras,Internacional,1.0,0.0,38750000.0,23400000.0,1,-0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
2018,2,Estádio Durival Britto e Silva,16772.0,20083.0,16772.0,16.0,5.0,Paraná,Corinthians,0.0,4.0,3730000.0,31500000.0,-1,-1.0,-1.0,0.0,1.0,1.0,1.0,2.0,0.0
2018,2,Arena do Grêmio,23894.0,60540.0,23894.0,7.0,1.0,Grêmio,Atlético-PR,0.0,0.0,59000000.0,17100000.0,0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0
2018,2,Estádio Governador Plácido Castelo,30186.0,60326.0,30186.0,18.0,8.0,Ceará SC,São Paulo,0.0,0.0,6930000.0,26000000.0,0,-1.0,-2.0,0.0,1.0,1.0,1.0,2.0,0.0
2018,2,Estádio Adelmar da Costa Carvalho,7083.0,35000.0,7083.0,19.0,12.0,Sport Recife,Botafogo,1.0,1.0,12450000.0,12600000.0,0,-1.0,-3.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,2,Arena Fonte Nova,15588.0,55000.0,15588.0,17.0,3.0,EC Bahia,Santos FC,1.0,0.0,12100000.0,26900000.0,1,-1.0,-2.0,0.0,1.0,1.0,2.0,2.0,0.0
2018,2,Estádio Raimundo Sampaio,10423.0,23018.0,10423.0,13.0,10.0,Atlético-MG,EC Vitória,2.0,1.0,22350000.0,9580000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,2,Estádio Jornalista Mário Filho,52106.0,78838.0,52106.0,9.0,2.0,Flamengo,América-MG,2.0,0.0,45700000.0,7300000.0,1,-0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0
2018,3,Estádio Jornalista Mário Filho,19235.0,82238.0,14626.5,12.0,7.0,Fluminense,São Paulo,1.0,1.0,10200000.0,24150000.0,0,1.0,1.0,1.0,0.0,-0.0,0.0,3.0,0.0
2018,3,Allianz Parque,30617.0,43600.0,28060.5,5.0,18.0,Palmeiras,Chapecoense,0.0,0.0,44100000.0,15450000.0,0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
